Date,Time,Factory,Region,Shift,Workers,Exp,Training,Temp,Pressure,Humidity,Vibration,Speed,Age,Service_Days,Gas,Sparks,Alarm,Risk,Accident
2023-09-06,03:00:00,Factory_D,Rural,Night,43.0,Senior,No,14.03,18.12,38.64,4.91,3955.27,15,19,5.42,4,Off,17.87,0
2023-09-06,03:15:00,Factory_A,Rural,Day,22.0,Junior,No,11.9,16.99,44.06,1.51,3773.27,13,241,5.94,1,Off,34.28,0
2023-09-06,03:30:00,Factory_D,Rural,Day,36.0,Senior,Yes,16.0,20.52,61.45,4.53,3908.41,9,59,5.55,0,Off,24.77,0
2023-09-06,03:45:00,Factory_C,Industrial_Zone,Night,6.0,Junior,No,19.98,17.61,34.19,1.97,3327.4,15,229,2.52,1,Off,41.95,0
2023-09-06,04:00:00,Factory_B,Industrial_Zone,Night,35.0,Junior,Yes,19.78,18.03,67.09,2.22,2587.06,14,156,7.45,0,Off,41.46,0
2023-09-06,04:15:00,Factory_B,Rural,Night,32.0,Junior,No,18.56,21.71,59.27,1.65,2096.17,15,165,7.65,0,On,40.7,0
2023-09-06,04:30:00,Factory_B,Urban,Night,43.0,Junior,Yes,18.5,21.53,59.77,1.72,2246.87,16,347,2.14,0,Off,51.4,0
2023-09-06,04:45:00,Factory_C,Urban,Night,43.0,Junior,No,18.63,15.06,77.31,4.74,2638.46,13,135,6.52,3,Off,31.86,0
2023-09-06,05:00:00,Factory_A,Industrial_Zone,Night,38.0,Senior,No,15.74,18.79,39.0,3.67,1702.63,5,364,6.79,3,On,41.21,0
2023-09-06,05:15:00,Factory_B,Urban,Night,42.0,Junior,No,12.61,20.23,53.99,4.22,3404.94,16,168,6.25,3,Off,33.77,0
2023-09-06,05:30:00,Factory_A,Industrial_Zone,Night,38.0,Senior,Yes,16.85,17.88,66.0,4.11,1705.37,3,351,9.05,3,Off,49.18,0
2023-09-06,05:45:00,Factory_B,Industrial_Zone,Night,6.0,Senior,Yes,19.17,17.62,39.2,1.19,3478.44,3,107,9.54,0,Off,22.44,0
2023-09-06,06:00:00,Factory_B,Rural,Night,36.0,Junior,Yes,18.93,18.21,68.53,1.11,2637.42,10,15,3.13,1,Off,19.51,0
2023-09-06,06:15:00,Factory_A,Rural,Day,22.0,Senior,Yes,17.05,14.3,47.82,3.0,2362.58,11,197,2.88,4,On,34.97,0
2023-09-06,06:30:00,Factory_B,Rural,Day,36.0,Senior,Yes,17.36,20.01,33.53,1.32,3553.37,14,356,2.55,2,Off,51.21,0
2023-09-06,06:45:00,Factory_B,Industrial_Zone,Day,36.0,Senior,No,12.15,15.34,60.05,0.81,1100.45,13,241,3.86,4,On,37.93,0
2023-09-06,07:00:00,Factory_B,Rural,Night,17.0,Senior,Yes,21.02,18.74,39.27,2.84,3496.42,17,44,6.47,4,On,28.58,0
2023-09-06,07:15:00,Factory_A,Urban,Day,35.0,Junior,Yes,16.0,19.18,54.35,3.63,3206.16,13,58,8.45,0,Off,28.61,0
2023-09-06,07:30:00,Factory_C,Rural,Night,20.0,Junior,No,10.02,16.55,74.23,1.7,2110.16,3,336,4.73,0,Off,31.04,0
2023-09-06,07:45:00,Factory_D,Urban,Night,23.0,Junior,Yes,15.93,15.61,35.45,0.36,2211.22,10,264,1.19,3,On,40.13,0
2023-09-06,08:00:00,Factory_D,Rural,Day,22.0,Junior,No,16.58,15.92,58.63,2.53,2899.3,4,73,7.47,3,On,23.14,0
2023-09-06,08:15:00,Factory_B,Industrial_Zone,Night,35.0,Junior,No,17.95,21.52,33.34,2.82,1570.06,3,249,2.23,1,Off,42.99,0
2023-09-06,08:30:00,Factory_B,Industrial_Zone,Night,42.0,Senior,Yes,16.12,17.94,67.21,2.9,1793.0,11,227,6.98,3,Off,44.4,0
2023-09-06,08:45:00,Factory_A,Urban,Night,31.0,Senior,Yes,14.61,17.32,44.24,1.73,1048.96,18,38,3.95,3,On,22.22,0
2023-09-06,09:00:00,Factory_A,Urban,Day,28.0,Junior,Yes,14.75,20.47,39.71,1.97,3942.98,19,312,5.56,3,On,52.23,0
2023-09-06,09:15:00,Factory_D,Urban,Day,16.0,Senior,No,16.35,17.11,40.95,3.26,3091.35,17,36,4.7,3,Off,23.61,0
2023-09-06,09:30:00,Factory_A,Industrial_Zone,Night,19.0,Junior,No,15.79,19.85,52.32,1.01,1186.08,6,302,5.37,3,On,48.02,0
2023-09-06,09:45:00,Factory_A,Industrial_Zone,Day,8.0,Senior,No,22.32,23.88,43.27,3.96,2700.19,15,90,6.27,4,On,39.76,0
2023-09-06,10:00:00,Factory_D,Rural,Night,43.0,Junior,No,15.36,16.51,38.88,1.25,3017.74,8,88,7.38,4,On,26.57,0
2023-09-06,10:15:00,Factory_B,Industrial_Zone,Day,20.0,Senior,Yes,14.03,15.18,68.91,1.74,2567.97,19,180,9.07,0,On,32.62,0
2023-09-06,10:30:00,Factory_A,Industrial_Zone,Night,17.0,Junior,Yes,19.6,20.79,76.37,0.28,1858.89,3,99,4.11,4,Off,31.83,0
2023-09-06,10:45:00,Factory_C,Rural,Day,18.0,Junior,No,16.35,15.11,64.38,4.0,2425.25,3,291,2.27,0,On,43.48,0
2023-09-06,11:00:00,Factory_C,Rural,Night,43.0,Junior,No,19.07,16.7,48.51,2.4,3642.84,11,154,7.47,0,Off,31.96,0
2023-09-06,11:15:00,Factory_A,Industrial_Zone,Day,25.0,Senior,No,16.08,21.05,34.08,1.54,1508.59,10,297,8.49,0,Off,38.56,0
2023-09-06,11:30:00,Factory_C,Industrial_Zone,Day,11.0,Senior,No,18.49,19.64,53.38,0.07,1545.21,8,232,9.96,1,On,40.1,0
2023-09-06,11:45:00,Factory_D,Industrial_Zone,Day,45.0,Senior,No,20.13,20.37,78.23,3.63,3140.22,2,267,4.92,3,Off,42.71,0
2023-09-06,12:00:00,Factory_A,Rural,Day,39.0,Junior,No,20.62,19.37,73.73,3.28,3843.36,17,94,7.99,3,Off,31.67,0
2023-09-06,12:15:00,Factory_C,Industrial_Zone,Night,18.0,Junior,Yes,18.62,19.05,60.44,3.08,1452.91,10,18,0.77,3,Off,26.38,0
2023-09-06,12:30:00,Factory_D,Rural,Day,14.0,Senior,No,10.11,17.34,58.61,1.88,1512.77,6,262,5.74,4,Off,30.52,0
2023-09-06,12:45:00,Factory_B,Industrial_Zone,Day,22.0,Junior,Yes,11.8,14.64,37.19,3.89,2466.0,10,148,4.61,0,On,24.11,0
2023-09-06,13:00:00,Factory_B,Urban,Day,45.0,Junior,No,17.24,17.02,54.21,1.2,2304.91,9,151,5.05,4,Off,39.52,0
2023-09-06,13:15:00,Factory_D,Rural,Night,29.0,Junior,No,11.96,18.53,44.92,0.84,2079.69,4,195,0.02,3,On,25.08,0
2023-09-06,13:30:00,Factory_C,Urban,Day,40.0,Senior,Yes,13.09,14.77,46.87,2.42,3762.79,1,224,5.08,4,Off,30.59,0
2023-09-06,13:45:00,Factory_A,Urban,Night,31.0,Junior,No,19.04,18.3,37.17,1.99,2390.27,12,285,5.89,4,Off,46.41,0
2023-09-06,14:00:00,Factory_D,Urban,Night,46.0,Senior,No,14.35,19.15,30.89,4.86,2758.57,16,130,4.7,4,Off,30.64,0
2023-09-06,14:15:00,Factory_A,Rural,Night,42.0,Senior,Yes,14.63,18.53,71.96,2.43,3678.57,6,168,6.08,0,On,28.29,0
2023-09-06,14:30:00,Factory_C,Urban,Day,10.0,Senior,Yes,15.15,18.8,49.09,2.64,1149.69,8,278,0.22,0,On,45.28,0
2023-09-06,14:45:00,Factory_D,Urban,Night,28.0,Junior,No,19.98,18.8,52.84,2.08,3676.57,12,326,3.68,4,On,51.57,0
2023-09-06,15:00:00,Factory_A,Industrial_Zone,Night,12.0,Junior,No,20.13,18.56,68.84,1.31,2075.28,19,190,6.72,3,On,36.36,0
2023-09-06,15:15:00,Factory_B,Industrial_Zone,Night,24.0,Junior,No,23.35,21.57,75.71,2.08,1048.18,7,177,2.31,2,On,42.36,0
2023-09-06,15:30:00,Factory_A,Urban,Night,46.0,Junior,No,18.91,19.3,70.15,0.11,2510.66,17,106,1.3,2,Off,34.3,0
2023-09-06,15:45:00,Factory_D,Urban,Night,30.0,Junior,No,21.07,18.27,76.3,3.45,1518.1,6,279,8.21,0,Off,42.16,0
2023-09-06,16:00:00,Factory_C,Urban,Day,23.0,Senior,Yes,14.23,17.66,55.36,1.21,1096.17,19,232,2.53,4,On,36.8,0
2023-09-06,16:15:00,Factory_B,Industrial_Zone,Day,7.0,Senior,No,12.11,11.47,34.36,3.55,3168.58,5,149,9.37,1,On,14.33,0
2023-09-06,16:30:00,Factory_B,Industrial_Zone,Day,16.0,Senior,Yes,18.16,19.33,73.76,1.33,1839.05,10,4,5.18,0,On,25.6,0
2023-09-06,16:45:00,Factory_A,Industrial_Zone,Night,8.0,Junior,Yes,15.76,14.2,46.48,1.22,3354.29,11,117,9.86,1,Off,24.55,0
2023-09-06,17:00:00,Factory_A,Urban,Night,48.0,Junior,Yes,21.34,23.63,77.72,2.03,1306.01,7,104,7.56,2,Off,34.94,0
2023-09-06,17:15:00,Factory_B,Urban,Day,9.0,Junior,Yes,15.19,17.83,58.24,1.54,1851.78,15,64,6.74,1,On,29.3,0
2023-09-06,17:30:00,Factory_C,Rural,Night,31.0,Senior,No,14.5,11.9,36.25,0.37,1489.33,9,14,2.71,2,Off,16.33,0
2023-09-06,17:45:00,Factory_A,Industrial_Zone,Day,34.0,Senior,Yes,15.45,18.54,48.94,4.92,3221.96,18,230,4.29,4,On,31.62,0
2023-09-06,18:00:00,Factory_D,Industrial_Zone,Day,6.0,Junior,No,16.21,20.27,79.56,4.87,3500.03,9,141,1.93,2,Off,22.77,0
2023-09-06,18:15:00,Factory_A,Urban,Day,,Junior,No,16.44,13.71,71.67,1.75,1096.92,8,194,1.22,1,Off,25.36,0
2023-09-06,18:30:00,Factory_B,Urban,Night,33.0,Junior,No,16.79,21.64,32.34,4.45,2021.08,7,114,0.25,0,Off,34.18,0
2023-09-06,18:45:00,Factory_D,Rural,Night,30.0,Senior,No,20.38,21.83,34.87,0.15,3281.74,18,49,8.51,2,On,29.18,0
2023-09-06,19:00:00,Factory_C,Rural,Day,30.0,Junior,No,12.89,17.79,68.97,4.31,2847.55,14,38,9.51,4,Off,22.45,0
2023-09-06,19:15:00,Factory_D,Industrial_Zone,Night,18.0,Senior,Yes,18.99,18.91,77.44,4.35,1841.35,13,254,1.77,0,Off,38.89,0
2023-09-06,19:30:00,Factory_A,Urban,Day,32.0,Senior,Yes,18.44,18.44,79.21,1.95,3353.86,12,157,8.56,0,On,36.9,0
2023-09-06,19:45:00,Factory_C,Industrial_Zone,Day,35.0,Senior,No,17.3,16.83,65.18,0.28,1385.67,6,304,8.64,2,On,39.46,0
2023-09-06,20:00:00,Factory_C,Rural,Night,26.0,Senior,No,17.69,21.44,45.83,3.92,1877.02,2,264,7.07,1,Off,41.64,0
2023-09-06,20:15:00,Factory_B,Rural,Night,31.0,Junior,Yes,15.0,19.26,38.12,3.26,1086.81,13,305,5.14,3,Off,45.64,0
2023-09-06,20:30:00,Factory_B,Rural,Day,21.0,Junior,Yes,12.16,13.76,71.68,0.45,2007.63,16,239,8.72,1,Off,35.43,0
2023-09-06,20:45:00,Factory_C,Rural,Day,36.0,Senior,Yes,17.49,18.55,36.86,2.43,2374.31,9,252,5.9,4,Off,44.59,0
2023-09-06,21:00:00,Factory_D,Rural,Day,29.0,Junior,Yes,14.91,20.72,58.89,3.22,3879.06,13,194,5.01,3,On,38.72,0
2023-09-06,21:15:00,Factory_B,Industrial_Zone,Day,40.0,Junior,No,18.08,18.67,77.2,3.01,1201.33,2,119,9.66,2,Off,33.57,0
2023-09-06,21:30:00,Factory_C,Rural,Day,6.0,Junior,No,15.38,17.94,60.75,3.81,2608.32,14,304,2.16,0,Off,43.05,0
2023-09-06,21:45:00,Factory_A,Rural,Day,21.0,Junior,Yes,18.9,15.96,63.28,4.75,1186.47,13,307,3.0,2,On,43.44,0
2023-09-06,22:00:00,Factory_A,Urban,Day,42.0,Junior,No,19.52,22.2,70.44,3.38,1591.83,5,186,0.1,2,Off,40.46,0
2023-09-06,22:15:00,Factory_D,Industrial_Zone,Night,30.0,Junior,No,19.11,16.82,38.47,2.96,1767.45,3,272,0.95,2,On,39.59,0
2023-09-06,22:30:00,Factory_B,Rural,Night,14.0,Junior,No,20.1,18.51,69.88,4.97,2516.64,1,129,6.06,1,On,28.46,0
2023-09-06,22:45:00,Factory_B,Rural,Day,44.0,Senior,No,16.3,19.84,49.69,1.51,1917.38,2,58,7.0,4,Off,14.23,0
2023-09-06,23:00:00,Factory_B,Rural,Day,49.0,Junior,No,19.34,19.67,59.82,4.53,3824.74,11,234,2.82,3,Off,48.42,0
2023-09-06,23:15:00,Factory_D,Urban,Night,17.0,Junior,Yes,15.23,15.86,70.76,2.31,2748.51,19,32,3.66,1,Off,23.4,0
2023-09-06,23:30:00,Factory_A,Industrial_Zone,Day,32.0,Senior,No,14.71,15.74,49.58,2.11,1731.65,12,340,1.31,0,On,42.99,0
2023-09-06,23:45:00,Factory_C,Urban,Night,7.0,Senior,Yes,16.59,18.01,40.35,2.68,1296.71,3,215,3.84,1,Off,32.76,0
2023-09-07,00:00:00,Factory_A,Industrial_Zone,Night,7.0,Junior,Yes,20.28,17.36,60.06,0.11,1487.88,2,256,8.93,1,Off,37.37,0
2023-09-07,00:15:00,Factory_D,Industrial_Zone,Day,34.0,Senior,No,15.73,18.1,48.09,0.92,3140.63,6,227,8.24,3,Off,34.26,0
2023-09-07,00:30:00,Factory_B,Urban,Night,6.0,Junior,Yes,19.05,19.28,37.71,0.17,1169.03,8,315,6.61,3,On,39.82,0
2023-09-07,00:45:00,Factory_D,Rural,Night,8.0,Senior,Yes,13.34,19.77,64.48,3.1,3941.26,9,169,7.25,2,On,28.32,0
2023-09-07,01:00:00,Factory_D,Rural,Day,26.0,Senior,No,10.71,12.3,68.88,4.56,3310.17,5,33,7.59,2,On,9.69,0
2023-09-07,01:15:00,Factory_D,Industrial_Zone,Night,11.0,Senior,Yes,14.89,18.45,61.14,3.34,1818.51,4,246,0.98,2,Off,28.13,0
2023-09-07,01:30:00,Factory_A,Rural,Night,44.0,Senior,Yes,16.19,19.14,32.0,0.09,1710.78,13,296,1.78,0,On,46.18,0
2023-09-07,01:45:00,Factory_D,Industrial_Zone,Day,14.0,Senior,Yes,19.33,19.61,66.7,1.45,3771.11,7,207,6.94,0,Off,43.41,0
2023-09-07,02:00:00,Factory_B,Rural,Night,42.0,Senior,Yes,15.65,16.97,66.74,0.85,2492.02,6,276,2.58,4,Off,33.22,0
2023-09-07,02:15:00,Factory_C,Rural,Day,35.0,Senior,Yes,21.18,23.26,69.52,1.23,3095.4,15,12,4.25,3,Off,31.4,0
2023-09-07,02:30:00,Factory_D,Urban,Day,7.0,Senior,No,17.84,18.46,61.91,2.64,2989.02,5,138,0.6,2,Off,27.3,0
2023-09-07,02:45:00,Factory_B,Urban,Night,24.0,Junior,Yes,15.64,17.12,64.42,1.5,3524.24,10,287,3.4,2,Off,35.87,0
2023-09-07,03:00:00,Factory_D,Rural,Night,49.0,Junior,Yes,17.04,16.69,56.24,2.95,3499.69,9,36,6.43,3,Off,22.4,0
2023-09-07,03:15:00,Factory_D,Urban,Day,47.0,Senior,No,13.18,13.32,36.25,3.87,1840.97,19,233,4.22,4,On,35.59,0
2023-09-07,03:30:00,Factory_C,Urban,Day,10.0,Junior,Yes,15.66,19.98,62.19,1.39,1586.35,12,75,6.3,2,Off,34.27,0
2023-09-07,03:45:00,Factory_D,Industrial_Zone,Day,36.0,Junior,No,15.8,19.32,48.27,2.64,1498.03,17,305,1.41,2,Off,45.45,0
2023-09-07,04:00:00,Factory_A,Urban,Day,29.0,Junior,Yes,16.92,18.17,72.17,3.93,1807.95,3,113,6.18,4,On,19.35,0
2023-09-07,04:15:00,Factory_D,Urban,Day,31.0,Senior,No,15.46,16.05,79.21,1.92,3187.54,15,99,9.48,3,On,28.26,0
2023-09-07,04:30:00,Factory_C,Rural,Night,21.0,Junior,No,17.74,21.02,54.69,2.54,2874.63,7,14,9.99,1,On,23.91,0
2023-09-07,04:45:00,Factory_D,Rural,Night,32.0,Junior,No,11.52,19.95,74.09,1.31,1533.34,17,318,0.39,0,Off,45.24,0
2023-09-07,05:00:00,Factory_C,Rural,Night,21.0,Junior,No,19.65,20.12,56.34,2.39,2604.81,18,248,4.55,1,On,46.03,0
2023-09-07,05:15:00,Factory_C,Industrial_Zone,Night,13.0,Senior,Yes,16.27,23.55,57.28,4.65,3305.59,1,180,3.52,3,On,34.26,0
2023-09-07,05:30:00,Factory_A,Industrial_Zone,Day,16.0,Senior,Yes,18.63,18.82,63.68,4.76,3987.17,14,21,3.3,1,On,26.78,0
2023-09-07,05:45:00,Factory_B,Rural,Day,48.0,Senior,No,19.46,17.94,63.56,4.26,3871.29,11,292,0.14,1,Off,48.97,0
2023-09-07,06:00:00,Factory_B,Industrial_Zone,Day,35.0,Junior,No,16.89,19.97,41.63,1.17,2732.29,13,102,5.44,4,Off,30.28,0
2023-09-07,06:15:00,Factory_C,Industrial_Zone,Day,49.0,Junior,Yes,18.94,18.95,61.71,1.08,2282.07,6,198,7.82,0,On,40.0,0
2023-09-07,06:30:00,Factory_A,Industrial_Zone,Day,47.0,Senior,No,17.42,20.4,36.23,2.25,3698.4,15,234,8.82,4,Off,40.73,0
2023-09-07,06:45:00,Factory_B,Rural,Night,48.0,Senior,No,17.29,20.88,60.13,0.74,3285.56,5,231,6.95,0,Off,35.81,0
2023-09-07,07:00:00,Factory_A,Rural,Night,28.0,Senior,Yes,14.87,17.68,31.84,2.35,3525.78,18,233,8.62,3,On,35.53,0
2023-09-07,07:15:00,Factory_A,Rural,Day,17.0,Junior,Yes,19.96,16.27,64.12,1.39,1129.42,4,255,2.05,2,Off,42.71,0
2023-09-07,07:30:00,Factory_A,Rural,Day,40.0,Senior,No,16.67,16.81,75.71,3.64,1282.97,3,237,6.42,1,Off,32.15,0
2023-09-07,07:45:00,Factory_B,Rural,Night,47.0,Junior,Yes,20.52,21.5,56.38,3.92,1932.17,18,286,4.21,1,Off,59.67,0
2023-09-07,08:00:00,Factory_B,Rural,Night,48.0,Junior,No,12.99,15.35,54.86,1.94,1217.54,4,5,4.45,2,Off,9.64,0
2023-09-07,08:15:00,Factory_D,Urban,Night,48.0,Senior,Yes,14.56,19.01,72.76,1.12,1122.35,16,328,5.77,2,On,44.24,0
2023-09-07,08:30:00,Factory_A,Rural,Day,45.0,Senior,Yes,13.03,17.11,62.68,2.89,3451.36,19,45,9.34,3,On,23.16,0
2023-09-07,08:45:00,Factory_B,Industrial_Zone,Night,31.0,Senior,Yes,19.6,17.08,61.05,0.26,1324.19,11,113,2.38,1,Off,33.97,0
2023-09-07,09:00:00,Factory_D,Industrial_Zone,Night,14.0,Senior,No,18.13,18.33,37.88,1.86,2813.51,6,152,4.3,4,Off,36.43,0
2023-09-07,09:15:00,Factory_D,Industrial_Zone,Night,11.0,Senior,No,11.73,16.68,41.72,3.62,3135.55,5,270,3.6,0,On,35.96,0
2023-09-07,09:30:00,Factory_A,Rural,Night,30.0,Senior,Yes,13.81,17.28,61.32,4.39,3751.1,3,249,8.42,0,On,35.59,0
2023-09-07,09:45:00,Factory_A,Rural,Day,19.0,Junior,No,12.94,15.82,76.46,4.28,2091.22,15,223,7.47,2,Off,30.02,0
2023-09-07,10:00:00,Factory_C,Urban,Night,8.0,Senior,Yes,19.42,19.28,43.09,1.75,2269.13,19,155,7.02,4,On,42.35,0
2023-09-07,10:15:00,Factory_D,Urban,Day,11.0,Senior,Yes,19.96,18.55,76.65,2.13,1466.54,8,297,9.77,3,On,42.95,0
2023-09-07,10:30:00,Factory_B,Urban,Day,23.0,Junior,Yes,14.93,18.5,74.73,1.31,1093.57,4,144,0.49,4,On,29.96,0
2023-09-07,10:45:00,Factory_D,Rural,Day,30.0,Junior,No,10.13,17.18,39.59,4.02,1880.64,1,313,0.77,3,Off,32.85,0
2023-09-07,11:00:00,Factory_C,Industrial_Zone,Day,38.0,Junior,No,10.4,19.87,58.49,3.61,2991.58,14,259,5.88,4,On,35.62,0
2023-09-07,11:15:00,Factory_B,Urban,Night,43.0,Senior,No,20.27,18.76,74.68,1.68,3016.14,7,334,4.5,3,Off,49.65,0
2023-09-07,11:30:00,Factory_A,Rural,Day,23.0,Junior,Yes,20.05,19.86,31.51,1.61,1890.86,7,165,5.95,4,Off,36.16,0
2023-09-07,11:45:00,Factory_B,Urban,Day,33.0,Senior,No,21.01,14.34,70.65,3.15,1570.97,8,292,8.12,1,On,42.74,0
2023-09-07,12:00:00,Factory_D,Rural,Day,22.0,Senior,No,15.97,17.24,56.49,0.06,2777.44,12,15,8.62,0,On,19.7,0
2023-09-07,12:15:00,Factory_C,Industrial_Zone,Day,11.0,Senior,No,10.17,13.2,79.87,4.56,3343.72,7,97,1.86,1,On,11.87,0
2023-09-07,12:30:00,Factory_B,Industrial_Zone,Day,29.0,Senior,No,17.81,20.48,66.45,1.96,2147.26,17,173,7.51,1,On,41.62,0
2023-09-07,12:45:00,Factory_C,Urban,Night,29.0,Senior,No,14.88,13.51,78.71,1.78,2663.22,2,340,8.33,4,On,32.78,0
2023-09-07,13:00:00,Factory_B,Rural,Night,24.0,Junior,No,21.65,21.33,68.99,3.1,2762.66,8,316,8.51,0,Off,55.15,0
2023-09-07,13:15:00,Factory_C,Urban,Night,5.0,Senior,No,18.4,18.92,36.23,0.91,1273.86,6,321,9.0,0,Off,47.99,0
2023-09-07,13:30:00,Factory_B,Urban,Day,29.0,Junior,No,16.94,19.27,37.76,1.07,2828.79,10,20,8.19,0,Off,20.78,0
2023-09-07,13:45:00,Factory_C,Urban,Day,49.0,Senior,Yes,15.15,18.21,77.43,2.82,1411.76,15,232,8.01,1,Off,34.75,0
2023-09-07,14:00:00,Factory_D,Rural,Night,41.0,Senior,Yes,20.37,19.69,37.78,0.05,1075.53,1,241,0.86,2,Off,35.48,0
2023-09-07,14:15:00,Factory_C,Industrial_Zone,Day,14.0,Junior,Yes,14.19,16.55,60.9,1.31,2850.47,19,320,9.75,3,On,40.64,0
2023-09-07,14:30:00,Factory_A,Urban,Night,37.0,Senior,No,12.18,19.36,53.17,2.22,1044.98,19,84,3.22,0,Off,26.75,0
2023-09-07,14:45:00,Factory_A,Industrial_Zone,Night,9.0,Junior,Yes,16.58,19.99,43.95,3.07,1936.59,18,292,1.96,0,Off,47.75,0
2023-09-07,15:00:00,Factory_D,Urban,Night,39.0,Junior,No,19.61,19.84,74.85,2.11,3206.44,6,229,2.54,4,On,37.46,0
2023-09-07,15:15:00,Factory_C,Urban,Night,45.0,Junior,Yes,21.26,21.51,43.68,0.72,3597.44,14,361,5.35,1,Off,58.88,0
2023-09-07,15:30:00,Factory_D,Industrial_Zone,Night,34.0,Senior,Yes,11.61,18.45,61.17,4.05,3987.1,1,117,0.01,1,On,21.43,0
2023-09-07,15:45:00,Factory_A,Industrial_Zone,Night,39.0,Senior,Yes,20.15,20.88,46.15,4.03,3164.67,14,166,5.51,4,On,39.0,0
2023-09-07,16:00:00,Factory_C,Rural,Day,31.0,Senior,Yes,16.15,14.9,39.99,2.78,2137.25,18,223,4.76,0,Off,38.37,0
2023-09-07,16:15:00,Factory_C,Urban,Night,34.0,Senior,Yes,18.77,22.25,47.33,2.25,1197.89,10,97,6.34,3,On,33.85,0
2023-09-07,16:30:00,Factory_B,Urban,Night,14.0,Junior,No,12.06,18.23,69.28,4.12,1966.78,11,210,2.21,2,Off,31.63,0
2023-09-07,16:45:00,Factory_C,Industrial_Zone,Day,20.0,Senior,Yes,15.19,19.13,37.3,2.98,2079.68,17,244,4.84,2,On,40.72,0
2023-09-07,17:00:00,Factory_A,Rural,Night,13.0,Senior,Yes,18.28,18.77,34.25,0.52,2791.18,6,267,0.16,0,Off,41.14,0
2023-09-07,17:15:00,Factory_C,Rural,Day,43.0,Junior,Yes,16.34,19.07,79.87,4.97,2411.2,6,47,4.45,1,Off,26.57,0
2023-09-07,17:30:00,Factory_A,Urban,Night,33.0,Senior,Yes,15.98,20.89,71.81,0.1,2250.82,11,158,6.33,0,Off,33.67,0
2023-09-07,17:45:00,Factory_B,Rural,Night,11.0,Junior,Yes,15.32,17.11,37.18,1.03,1013.15,1,283,9.56,3,Off,32.22,0
2023-09-07,18:00:00,Factory_C,Rural,Day,11.0,Junior,No,16.36,17.81,43.51,3.77,3838.97,3,288,0.76,0,Off,35.06,0
2023-09-07,18:15:00,Factory_B,Industrial_Zone,Night,36.0,Senior,No,16.41,19.44,38.68,2.81,2902.37,14,11,3.93,2,On,25.5,0
2023-09-07,18:30:00,Factory_D,Industrial_Zone,Day,42.0,Junior,No,12.95,16.67,67.74,0.05,2939.8,16,99,6.12,2,On,22.02,0
2023-09-07,18:45:00,Factory_D,Urban,Night,5.0,Senior,No,14.67,20.75,71.02,1.9,3413.82,13,255,9.92,0,On,37.13,0
2023-09-07,19:00:00,Factory_C,Urban,Day,49.0,Senior,Yes,18.12,19.2,64.04,0.97,3640.21,16,343,9.61,0,On,53.82,0
2023-09-07,19:15:00,Factory_A,Urban,Night,27.0,Junior,No,15.94,22.1,61.68,2.53,1486.82,7,305,0.89,1,On,43.48,0
2023-09-07,19:30:00,Factory_A,Rural,Night,7.0,Senior,Yes,17.82,17.93,72.54,4.39,3264.46,13,348,3.37,0,Off,48.11,0
2023-09-07,19:45:00,Factory_D,Urban,Night,16.0,Senior,No,15.84,16.24,40.8,0.85,2524.22,17,334,7.26,0,On,48.46,0
2023-09-07,20:00:00,Factory_D,Industrial_Zone,Night,15.0,Senior,Yes,14.63,17.99,57.01,3.09,2086.65,19,274,0.34,2,On,44.28,0
2023-09-07,20:15:00,Factory_B,Urban,Day,12.0,Senior,No,19.41,17.5,47.38,2.59,1055.59,4,218,7.88,1,On,36.17,0
2023-09-07,20:30:00,Factory_B,Industrial_Zone,Day,16.0,Junior,Yes,18.27,19.58,74.9,2.36,2753.61,13,17,3.45,2,Off,28.72,0
2023-09-07,20:45:00,Factory_D,Rural,Day,39.0,Junior,No,16.02,18.03,48.22,1.34,3425.55,8,23,9.61,2,Off,22.74,0
2023-09-07,21:00:00,Factory_D,Urban,Night,19.0,Junior,No,18.67,20.67,51.12,2.42,1464.28,5,355,4.67,2,On,49.74,0
2023-09-07,21:15:00,Factory_A,Rural,Day,19.0,Senior,No,18.2,15.96,48.64,4.38,1356.37,14,128,4.23,4,On,32.82,0
2023-09-07,21:30:00,Factory_B,Industrial_Zone,Day,29.0,Senior,No,14.62,20.95,65.02,2.1,1072.15,4,101,1.37,0,On,26.86,0
2023-09-07,21:45:00,Factory_A,Rural,Day,28.0,Senior,Yes,16.84,19.88,61.43,1.57,2306.61,5,337,8.62,4,On,49.52,0
2023-09-07,22:00:00,Factory_A,Urban,Day,19.0,Senior,Yes,17.47,17.42,74.5,1.82,2006.34,15,350,4.29,0,Off,52.63,0
2023-09-07,22:15:00,Factory_B,Industrial_Zone,Day,23.0,Senior,No,17.8,20.23,55.1,4.88,2076.54,19,303,9.88,2,On,48.15,0
2023-09-07,22:30:00,Factory_A,Rural,Night,5.0,Junior,No,21.62,20.35,76.58,2.74,3764.98,1,309,9.21,4,On,47.72,0
2023-09-07,22:45:00,Factory_D,Industrial_Zone,Night,45.0,Senior,Yes,18.27,19.61,30.97,0.72,1444.06,6,8,5.95,2,On,22.57,0
2023-09-07,23:00:00,Factory_C,Industrial_Zone,Night,16.0,Senior,Yes,18.31,21.52,70.36,2.76,1504.12,4,103,8.95,4,On,28.07,0
2023-09-07,23:15:00,Factory_B,Industrial_Zone,Day,19.0,Senior,Yes,13.08,17.94,33.85,4.99,1170.34,19,311,0.35,4,Off,40.58,0
